timestamp,source_city,destination_city,weight,delivery_time,cost,bot_score
2024-05-02 14:00:00,Brightwater,Stormhaven,307.8,4.45,877.46,0.403
2024-02-13 08:00:00,Brightwater,Stormhaven,134.57,4.37,496.09,0.411
2024-04-14 16:00:00,Crystalport,Stormhaven,90.49,19.25,651.72,0.566
2024-01-26 16:00:00,Crystalport,Shadowfen,158.01,12.55,701.11,0.569
2024-03-28 16:00:00,Silverpeak,Stormhaven,46.42,12.63,360.98,0.489
2024-05-18 00:00:00,Irondale,Crystalport,396.2,5.18,1161.03,0.48
2024-02-04 14:00:00,Irondale,Vortheim,165.21,9.3,656.83,0.411
2024-02-15 14:00:00,Silverpeak,Brightwater,144.6,7.87,595.99,0.519
2024-01-09 18:00:00,Shadowfen,Crystalport,282.16,12.96,1033.15,0.64
2024-03-03 14:00:00,Silverpeak,Stormhaven,80.71,8.92,440.13,0.509
2024-06-04 00:00:00,Stormhaven,Brightwater,486.36,1.9,1222.79,0.769
2024-03-16 02:00:00,Shadowfen,Nexara,77.44,19.74,556.85,0.31
2024-05-21 20:00:00,Stormhaven,Silverpeak,179.28,10.69,688.42,0.487
2024-01-22 10:00:00,Stormhaven,Nexara,357.44,24.97,1577.56,0.621
2024-02-13 04:00:00,Crystalport,Nexara,194.88,8.56,747.18,0.346
2024-01-08 16:00:00,Stormhaven,Nexara,119.56,18.51,954.87,0.688
2024-06-10 22:00:00,Vortheim,Nexara,333.7,4.06,291.85,0.698
2024-01-11 14:00:00,Irondale,Nexara,446.36,11.79,1416.93,0.616
2024-01-27 04:00:00,Stormhaven,Irondale,411.17,13.09,1406.36,0.662
2024-02-05 06:00:00,Vortheim,Stormhaven,329.32,18.03,1274.08,0.628
2024-04-27 02:00:00,Stormhaven,Irondale,394.3,11.66,1358.16,0.606
2024-01-17 04:00:00,Nexara,Vortheim,182.25,5.41,570.51,0.539
2024-01-05 12:00:00,Vortheim,Stormhaven,255.74,21.2,1207.33,0.581
2024-01-31 20:00:00,Shadowfen,Crystalport,381.51,11.49,1288.6,0.342
2024-06-14 02:00:00,Stormhaven,Silverpeak,304.1,9.9,427.05,0.867
2024-04-14 04:00:00,Stormhaven,Nexara,103.07,21.03,826.13,0.399
2024-01-09 00:00:00,Irondale,Vortheim,475.7,7.86,1497.69,0.548
2024-02-14 12:00:00,Vortheim,Irondale,197.46,6.98,675.31,0.474
2024-02-15 12:00:00,Vortheim,Brightwater,269.53,17.0,1042.11,0.572
2024-05-20 22:00:00,Nexara,Brightwater,95.61,18.25,694.48,0.7
2024-05-05 16:00:00,Stormhaven,Silverpeak,90.71,11.06,520.76,0.38
2024-02-24 22:00:00,Irondale,Vortheim,293.62,6.9,958.77,0.49
2024-01-28 16:00:00,Vortheim,Nexara,291.83,4.63,851.05,0.543
2024-03-24 22:00:00,Shadowfen,Vortheim,172.89,11.8,753.36,0.447
2024-01-03 12:00:00,Shadowfen,Vortheim,270.16,14.3,1014.69,0.537
2024-03-29 14:00:00,Irondale,Brightwater,228.3,11.31,924.75,0.645
2024-04-17 18:00:00,Crystalport,Vortheim,22.69,5.11,173.92,0.301
2024-05-06 12:00:00,Nexara,Vortheim,236.34,5.8,765.22,0.406
2024-02-06 12:00:00,Silverpeak,Shadowfen,43.49,4.09,222.65,0.527
2024-03-20 16:00:00,Brightwater,Irondale,97.76,12.97,508.2,0.356
2024-04-25 22:00:00,Silverpeak,Shadowfen,158.31,4.55,517.42,0.485
2024-04-04 16:00:00,Silverpeak,Stormhaven,116.7,11.32,518.94,0.339
2024-04-02 16:00:00,Silverpeak,Brightwater,474.42,6.8,1357.38,0.51
2024-03-12 04:00:00,Crystalport,Stormhaven,491.44,19.14,1516.72,0.412
2024-05-29 12:00:00,Irondale,Nexara,52.26,10.46,441.07,0.531
2024-05-28 12:00:00,Vortheim,Shadowfen,201.97,15.13,868.11,0.554
2024-03-26 16:00:00,Silverpeak,Shadowfen,98.52,4.44,404.55,0.43
2024-01-22 14:00:00,Vortheim,Brightwater,231.64,17.18,1032.92,0.593
2024-06-03 02:00:00,Nexara,Irondale,415.62,10.45,482.81,0.76
2024-03-22 20:00:00,Shadowfen,Vortheim,336.7,13.6,1194.36,0.322
2024-05-02 02:00:00,Irondale,Stormhaven,59.3,14.92,479.29,0.566
2024-04-10 20:00:00,Irondale,Vortheim,314.07,8.64,1012.44,0.345
2024-04-28 12:00:00,Brightwater,Crystalport,197.75,13.76,894.14,0.368
2024-03-11 18:00:00,Stormhaven,Shadowfen,380.02,9.05,1169.96,0.332
2024-04-22 16:00:00,Silverpeak,Crystalport,19.51,8.41,240.16,0.41
2024-01-28 10:00:00,Nexara,Crystalport,274.47,8.56,908.85,0.513
2024-03-29 00:00:00,Crystalport,Nexara,114.44,9.46,521.8,0.395
2024-03-03 06:00:00,Silverpeak,Shadowfen,237.35,5.96,663.6,0.386
2024-03-19 14:00:00,Shadowfen,Nexara,77.14,14.86,622.49,0.471
2024-03-12 06:00:00,Shadowfen,Silverpeak,225.53,4.76,708.66,0.322
2024-01-21 10:00:00,Shadowfen,Vortheim,382.9,11.93,1340.25,0.313
2024-05-28 20:00:00,Silverpeak,Vortheim,471.4,10.1,1514.88,0.532
2024-01-14 02:00:00,Stormhaven,Irondale,300.55,16.35,1013.76,0.616
2024-01-16 16:00:00,Vortheim,Shadowfen,420.67,15.52,1374.88,0.469
2024-05-07 02:00:00,Stormhaven,Shadowfen,79.15,8.99,358.15,0.335
2024-01-12 16:00:00,Silverpeak,Nexara,382.51,13.84,1331.27,0.465
2024-05-27 08:00:00,Vortheim,Shadowfen,282.84,14.51,1091.24,0.595
2024-04-09 16:00:00,Silverpeak,Brightwater,290.66,8.94,878.15,0.495
2024-01-15 06:00:00,Shadowfen,Crystalport,86.07,12.59,458.99,0.678
2024-04-28 08:00:00,Crystalport,Stormhaven,466.9,16.11,1734.69,0.354
2024-03-19 22:00:00,Stormhaven,Shadowfen,361.79,7.44,1056.67,0.308
2024-02-20 08:00:00,Irondale,Crystalport,220.88,4.92,703.73,0.337
2024-03-27 18:00:00,Irondale,Stormhaven,14.68,13.3,353.85,0.628
2024-03-31 14:00:00,Stormhaven,Irondale,168.18,13.8,733.17,0.353
2024-02-11 00:00:00,Stormhaven,Brightwater,199.4,4.98,624.92,0.531
2024-03-16 18:00:00,Brightwater,Crystalport,424.6,16.56,1321.96,0.451
2024-03-21 10:00:00,Shadowfen,Stormhaven,292.14,8.72,996.14,0.444
2024-03-29 22:00:00,Brightwater,Irondale,168.26,9.51,749.79,0.369
2024-05-18 12:00:00,Shadowfen,Crystalport,393.83,11.87,1201.21,0.301
2024-03-15 20:00:00,Nexara,Crystalport,467.05,6.89,1236.37,0.654
2024-02-18 08:00:00,Vortheim,Stormhaven,263.62,21.03,1105.47,0.493
2024-06-03 00:00:00,Brightwater,Vortheim,286.42,41.18,2084.67,0.617
2024-05-13 08:00:00,Vortheim,Crystalport,387.5,4.61,1093.67,0.689
2024-01-05 18:00:00,Vortheim,Crystalport,24.95,5.65,170.03,0.444
2024-06-03 14:00:00,Stormhaven,Silverpeak,324.28,9.42,576.55,0.85
2024-02-11 12:00:00,Shadowfen,Silverpeak,185.77,4.56,625.32,0.384
2024-01-18 10:00:00,Nexara,Silverpeak,492.2,13.54,1665.3,0.469
2024-03-25 16:00:00,Vortheim,Silverpeak,315.52,10.16,985.35,0.381
2024-02-09 14:00:00,Vortheim,Silverpeak,294.31,9.26,1022.84,0.367
2024-04-19 00:00:00,Crystalport,Silverpeak,77.81,8.08,407.62,0.556
2024-03-23 00:00:00,Vortheim,Silverpeak,429.91,10.97,1468.22,0.58
2024-05-08 20:00:00,Silverpeak,Brightwater,349.01,9.18,1047.45,0.527
2024-04-13 06:00:00,Brightwater,Silverpeak,285.7,8.68,962.19,0.383
2024-02-26 02:00:00,Nexara,Irondale,20.99,12.25,318.33,0.526
2024-04-28 20:00:00,Irondale,Nexara,474.24,8.84,1438.21,0.477
2024-05-18 02:00:00,Stormhaven,Brightwater,189.83,5.7,577.62,0.639
2024-04-02 14:00:00,Shadowfen,Vortheim,379.03,16.07,1356.6,0.376
2024-03-05 08:00:00,Nexara,Silverpeak,168.93,12.38,731.22,0.643
2024-06-12 20:00:00,Nexara,Crystalport,178.95,14.33,1260.3,0.769
2024-02-28 14:00:00,Silverpeak,Nexara,291.4,15.55,1114.57,0.645
2024-05-11 18:00:00,Silverpeak,Irondale,118.41,5.54,435.93,0.489
2024-02-02 08:00:00,Nexara,Silverpeak,187.5,11.35,791.64,0.31
2024-06-10 16:00:00,Stormhaven,Silverpeak,498.11,12.33,524.05,0.824
2024-03-03 18:00:00,Silverpeak,Stormhaven,412.14,10.34,1299.44,0.445
2024-01-12 04:00:00,Irondale,Stormhaven,410.37,12.16,1309.29,0.567
2024-04-03 20:00:00,Vortheim,Nexara,60.7,5.81,285.42,0.367
2024-03-17 06:00:00,Stormhaven,Silverpeak,344.5,12.95,1076.17,0.649
2024-01-18 18:00:00,Silverpeak,Shadowfen,53.81,5.76,255.25,0.678
2024-05-15 02:00:00,Stormhaven,Irondale,62.0,16.68,524.06,0.591
2024-04-30 00:00:00,Crystalport,Shadowfen,483.45,11.57,1573.12,0.417
2024-01-30 22:00:00,Nexara,Vortheim,197.15,4.24,581.51,0.546
2024-05-17 06:00:00,Stormhaven,Brightwater,58.05,5.92,266.68,0.634
2024-02-06 06:00:00,Shadowfen,Stormhaven,72.45,9.51,396.96,0.63
2024-02-03 02:00:00,Irondale,Vortheim,454.15,8.1,1239.04,0.464
2024-02-13 22:00:00,Vortheim,Irondale,164.66,7.66,629.36,0.585
2024-04-30 10:00:00,Irondale,Shadowfen,111.84,8.78,509.67,0.565
2024-06-11 06:00:00,Nexara,Stormhaven,162.56,27.43,461.58,0.869
2024-06-12 06:00:00,Nexara,Brightwater,449.78,19.18,948.7,0.665
2024-02-12 20:00:00,Nexara,Stormhaven,60.35,25.6,680.72,0.586
2024-02-03 04:00:00,Brightwater,Shadowfen,450.92,5.33,1132.53,0.685
2024-04-20 14:00:00,Stormhaven,Silverpeak,279.35,10.89,1043.01,0.302
2024-01-26 00:00:00,Silverpeak,Shadowfen,182.3,4.97,534.44,0.403
2024-04-06 22:00:00,Nexara,Stormhaven,116.69,26.05,823.44,0.485
2024-03-13 10:00:00,Shadowfen,Nexara,91.38,18.3,595.82,0.592
2024-02-19 06:00:00,Stormhaven,Crystalport,440.88,18.2,1621.51,0.55
2024-05-12 18:00:00,Vortheim,Shadowfen,172.29,14.31,746.77,0.592
2024-01-11 02:00:00,Brightwater,Shadowfen,86.92,4.01,333.9,0.647
2024-02-14 06:00:00,Nexara,Irondale,208.1,11.42,800.18,0.304
2024-01-26 12:00:00,Brightwater,Shadowfen,411.4,4.46,1242.14,0.385
2024-04-15 10:00:00,Irondale,Silverpeak,102.86,4.62,353.55,0.654
2024-04-13 04:00:00,Irondale,Stormhaven,389.79,14.6,1356.78,0.64
2024-03-06 14:00:00,Silverpeak,Brightwater,147.08,8.52,548.61,0.648
2024-04-20 04:00:00,Brightwater,Stormhaven,195.69,4.92,589.99,0.627
2024-03-21 14:00:00,Stormhaven,Silverpeak,425.97,9.88,1312.4,0.625
2024-01-10 16:00:00,Brightwater,Stormhaven,296.54,5.4,849.06,0.372
2024-02-10 04:00:00,Shadowfen,Silverpeak,418.49,4.6,1157.27,0.404
2024-02-20 14:00:00,Vortheim,Shadowfen,95.3,13.71,543.2,0.545
2024-06-10 04:00:00,Shadowfen,Vortheim,284.66,12.07,424.26,0.855
2024-05-12 14:00:00,Shadowfen,Stormhaven,93.18,6.45,473.28,0.492
2024-02-26 04:00:00,Brightwater,Irondale,330.63,8.86,1042.53,0.606
2024-01-24 08:00:00,Silverpeak,Crystalport,164.92,6.53,613.18,0.359
2024-04-07 04:00:00,Nexara,Stormhaven,239.47,26.99,1256.56,0.673
2024-01-26 14:00:00,Vortheim,Crystalport,186.78,5.54,640.0,0.523
2024-05-23 08:00:00,Irondale,Shadowfen,136.67,9.04,585.07,0.573
2024-03-10 12:00:00,Irondale,Brightwater,447.88,12.79,1276.05,0.699
2024-02-26 12:00:00,Irondale,Crystalport,435.52,4.74,1184.46,0.547
2024-02-11 04:00:00,Irondale,Stormhaven,478.46,11.81,1453.54,0.642
2024-04-01 02:00:00,Irondale,Vortheim,268.81,6.74,866.32,0.56
2024-04-21 08:00:00,Irondale,Brightwater,34.43,12.35,368.55,0.363
2024-03-23 02:00:00,Stormhaven,Irondale,214.96,16.45,853.58,0.506
2024-06-03 22:00:00,Stormhaven,Irondale,10.44,23.4,698.67,0.631
2024-01-27 10:00:00,Irondale,Shadowfen,44.27,7.27,319.38,0.537
2024-05-31 04:00:00,Shadowfen,Irondale,84.99,7.72,412.94,0.651
2024-04-04 02:00:00,Vortheim,Irondale,399.83,6.82,1113.55,0.557
2024-01-17 20:00:00,Crystalport,Stormhaven,399.72,13.97,1494.1,0.482
2024-02-26 14:00:00,Brightwater,Crystalport,239.95,13.97,939.06,0.644
2024-04-20 08:00:00,Nexara,Brightwater,116.95,16.1,733.82,0.362
2024-06-05 22:00:00,Brightwater,Vortheim,331.18,15.0,590.59,0.806
2024-01-14 00:00:00,Crystalport,Silverpeak,456.81,6.72,1245.16,0.402
2024-03-17 10:00:00,Stormhaven,Shadowfen,133.63,6.94,573.93,0.321
2024-05-02 18:00:00,Silverpeak,Brightwater,419.94,8.37,1287.55,0.434
2024-01-05 20:00:00,Irondale,Shadowfen,265.9,7.09,911.44,0.549
2024-04-27 10:00:00,Silverpeak,Stormhaven,139.76,11.97,678.55,0.602
2024-05-05 12:00:00,Crystalport,Shadowfen,337.0,10.24,1015.55,0.549
2024-02-12 02:00:00,Stormhaven,Vortheim,47.66,22.36,619.23,0.583
2024-03-08 10:00:00,Brightwater,Irondale,390.95,11.99,1295.68,0.497
2024-02-09 02:00:00,Nexara,Shadowfen,432.25,15.14,1532.82,0.454
2024-02-08 04:00:00,Silverpeak,Shadowfen,136.5,4.59,482.54,0.587
2024-03-27 00:00:00,Nexara,Brightwater,335.72,21.61,1317.7,0.464
2024-02-04 08:00:00,Nexara,Irondale,196.41,13.04,808.24,0.382
2024-01-06 06:00:00,Stormhaven,Shadowfen,56.0,9.39,318.43,0.555
2024-01-08 20:00:00,Crystalport,Irondale,484.96,5.26,1343.57,0.578
2024-04-27 18:00:00,Irondale,Shadowfen,352.66,6.57,1127.33,0.644
2024-02-05 10:00:00,Nexara,Shadowfen,215.86,18.63,1042.85,0.377
2024-01-23 14:00:00,Shadowfen,Brightwater,436.67,5.03,1203.36,0.444
2024-01-12 20:00:00,Stormhaven,Crystalport,469.79,14.05,1497.5,0.596
2024-06-05 18:00:00,Vortheim,Shadowfen,442.04,14.46,802.65,0.675
2024-02-27 06:00:00,Shadowfen,Vortheim,461.44,14.52,1528.62,0.442
2024-02-20 20:00:00,Nexara,Silverpeak,470.43,15.26,1440.76,0.547
2024-03-07 12:00:00,Vortheim,Crystalport,313.2,5.0,938.03,0.558
2024-03-08 00:00:00,Vortheim,Silverpeak,10.66,9.43,294.3,0.307
2024-02-01 02:00:00,Irondale,Crystalport,206.73,4.41,680.35,0.522
2024-05-09 08:00:00,Vortheim,Crystalport,179.46,4.02,557.33,0.636
2024-02-17 12:00:00,Crystalport,Shadowfen,235.4,12.44,793.57,0.319
2024-01-13 18:00:00,Stormhaven,Silverpeak,248.32,12.2,879.48,0.305
2024-02-15 16:00:00,Silverpeak,Stormhaven,31.51,10.76,330.13,0.384
2024-04-25 00:00:00,Vortheim,Stormhaven,336.85,18.76,1452.6,0.549
2024-04-22 20:00:00,Vortheim,Crystalport,270.86,4.79,770.6,0.372
2024-01-16 22:00:00,Stormhaven,Crystalport,475.16,20.09,1579.56,0.354
2024-04-11 04:00:00,Stormhaven,Irondale,343.19,15.38,1136.18,0.698
2024-03-20 00:00:00,Vortheim,Shadowfen,30.94,11.86,458.52,0.369
2024-01-18 16:00:00,Nexara,Stormhaven,198.32,20.41,1109.27,0.68
2024-03-13 14:00:00,Brightwater,Nexara,37.15,22.13,572.86,0.465
2024-06-04 12:00:00,Silverpeak,Stormhaven,441.32,17.67,2260.38,0.634
2024-05-11 10:00:00,Irondale,Crystalport,164.27,4.55,494.63,0.384
2024-02-06 08:00:00,Crystalport,Nexara,421.34,8.39,1374.11,0.524
2024-06-08 14:00:00,Irondale,Shadowfen,368.3,8.89,384.15,0.773
2024-03-07 10:00:00,Silverpeak,Shadowfen,322.57,5.54,1021.81,0.474
2024-04-26 22:00:00,Crystalport,Vortheim,347.32,5.58,925.44,0.424
2024-02-07 08:00:00,Irondale,Brightwater,395.51,9.96,1382.76,0.409
2024-02-08 14:00:00,Silverpeak,Nexara,326.76,14.55,1257.46,0.501
2024-03-21 18:00:00,Silverpeak,Shadowfen,227.45,4.16,663.43,0.651
2024-01-17 18:00:00,Brightwater,Shadowfen,69.06,4.39,311.39,0.346
2024-01-04 10:00:00,Vortheim,Brightwater,278.88,18.03,1165.27,0.39
2024-04-29 10:00:00,Shadowfen,Brightwater,10.2,4.16,159.7,0.377
2024-04-22 04:00:00,Vortheim,Brightwater,376.37,14.01,1293.29,0.507
2024-05-22 06:00:00,Irondale,Crystalport,480.76,4.22,1326.77,0.476
2024-05-21 06:00:00,Irondale,Crystalport,371.03,5.31,1073.93,0.303
2024-05-23 04:00:00,Crystalport,Stormhaven,340.29,17.94,1202.91,0.502
2024-05-31 00:00:00,Silverpeak,Shadowfen,162.31,5.66,582.17,0.488
2024-04-17 08:00:00,Shadowfen,Silverpeak,430.6,4.23,1137.25,0.43
2024-05-01 06:00:00,Nexara,Vortheim,48.56,4.81,247.75,0.536
2024-04-03 22:00:00,Irondale,Silverpeak,231.91,5.35,767.61,0.421
2024-05-16 16:00:00,Vortheim,Crystalport,473.43,4.76,1421.09,0.331
2024-01-26 22:00:00,Silverpeak,Stormhaven,122.82,11.61,547.85,0.403
2024-03-13 00:00:00,Stormhaven,Brightwater,105.14,4.01,385.87,0.31
2024-01-29 06:00:00,Brightwater,Nexara,220.87,16.6,982.86,0.613
2024-03-23 04:00:00,Silverpeak,Irondale,68.5,5.63,286.04,0.539
2024-06-10 18:00:00,Stormhaven,Silverpeak,361.7,25.64,2169.73,0.612
2024-02-16 22:00:00,Irondale,Nexara,127.8,12.84,557.82,0.341
2024-03-17 14:00:00,Crystalport,Vortheim,278.97,5.44,771.29,0.504
2024-06-11 16:00:00,Vortheim,Shadowfen,402.79,6.91,1415.72,0.836
2024-03-06 00:00:00,Stormhaven,Shadowfen,435.52,7.74,1398.73,0.32
2024-03-12 08:00:00,Crystalport,Stormhaven,452.18,15.07,1519.11,0.477
2024-04-07 06:00:00,Crystalport,Brightwater,197.21,15.99,763.47,0.444
2024-02-18 12:00:00,Nexara,Vortheim,357.16,5.94,951.14,0.48
2024-01-25 00:00:00,Silverpeak,Shadowfen,292.82,4.32,831.1,0.542
2024-05-30 18:00:00,Stormhaven,Irondale,387.61,14.57,1351.18,0.518
2024-02-15 22:00:00,Stormhaven,Crystalport,490.76,15.36,1674.88,0.475
2024-05-14 08:00:00,Crystalport,Nexara,409.86,7.96,1298.75,0.419
2024-02-07 00:00:00,Nexara,Shadowfen,26.0,14.04,526.11,0.682
2024-01-25 02:00:00,Brightwater,Nexara,434.55,22.02,1742.91,0.336
2024-01-18 22:00:00,Irondale,Shadowfen,328.33,8.04,1042.81,0.392
2024-03-27 02:00:00,Brightwater,Stormhaven,13.6,5.32,165.1,0.315
2024-04-01 10:00:00,Nexara,Shadowfen,430.52,16.57,1402.4,0.486
2024-04-11 00:00:00,Crystalport,Shadowfen,380.7,8.92,1127.45,0.461
2024-06-12 22:00:00,Shadowfen,Silverpeak,496.68,9.0,2057.96,0.787
2024-05-18 10:00:00,Nexara,Irondale,195.35,11.57,759.29,0.663
2024-03-04 10:00:00,Irondale,Crystalport,207.57,5.63,686.9,0.545
2024-03-11 10:00:00,Nexara,Silverpeak,112.33,14.29,575.12,0.538
2024-01-07 18:00:00,Shadowfen,Stormhaven,475.8,8.42,1409.9,0.479
2024-05-14 02:00:00,Stormhaven,Crystalport,98.81,16.22,700.53,0.461
2024-03-15 22:00:00,Brightwater,Silverpeak,286.65,8.57,946.51,0.673
2024-05-29 10:00:00,Vortheim,Shadowfen,249.06,14.07,1011.98,0.649
2024-04-12 10:00:00,Nexara,Stormhaven,251.71,23.01,1084.8,0.454
2024-02-17 06:00:00,Brightwater,Stormhaven,424.47,5.53,1162.67,0.629
2024-01-15 18:00:00,Brightwater,Stormhaven,449.2,4.17,1126.46,0.383
2024-01-31 18:00:00,Irondale,Crystalport,482.91,4.3,1329.19,0.437
2024-01-20 02:00:00,Crystalport,Shadowfen,374.32,12.4,1128.65,0.633
2024-03-12 12:00:00,Silverpeak,Brightwater,116.91,7.89,535.13,0.478
2024-04-22 06:00:00,Stormhaven,Irondale,481.48,15.98,1488.41,0.455
2024-03-22 06:00:00,Nexara,Stormhaven,365.3,26.06,1576.46,0.694
2024-03-19 16:00:00,Nexara,Stormhaven,119.72,22.44,850.4,0.691
2024-05-28 10:00:00,Brightwater,Vortheim,147.94,17.41,754.19,0.309
2024-05-01 02:00:00,Silverpeak,Vortheim,245.27,10.97,865.64,0.532
2024-04-01 00:00:00,Crystalport,Silverpeak,399.56,6.73,1118.17,0.358
2024-03-31 10:00:00,Crystalport,Brightwater,445.61,14.74,1484.32,0.507
2024-04-27 14:00:00,Brightwater,Silverpeak,446.21,9.03,1255.1,0.507
2024-03-10 02:00:00,Silverpeak,Brightwater,123.95,8.16,481.93,0.509
2024-03-27 16:00:00,Silverpeak,Vortheim,96.08,11.95,516.56,0.689
2024-04-10 02:00:00,Silverpeak,Shadowfen,126.4,4.57,440.07,0.589
2024-01-03 22:00:00,Stormhaven,Brightwater,469.0,4.68,1203.43,0.345
2024-05-24 12:00:00,Crystalport,Vortheim,448.95,4.28,1137.05,0.587
2024-02-12 22:00:00,Shadowfen,Brightwater,448.91,4.93,1268.04,0.436
2024-04-13 08:00:00,Stormhaven,Silverpeak,60.22,9.17,428.58,0.421
2024-03-14 02:00:00,Irondale,Nexara,319.05,11.49,1124.05,0.307
2024-03-01 22:00:00,Irondale,Silverpeak,181.7,4.68,627.09,0.482
2024-03-05 22:00:00,Crystalport,Irondale,21.62,5.95,191.04,0.354
2024-03-09 14:00:00,Stormhaven,Crystalport,416.56,16.35,1606.25,0.335
2024-03-04 00:00:00,Shadowfen,Silverpeak,198.46,4.61,616.07,0.673
2024-04-18 22:00:00,Irondale,Vortheim,405.84,8.18,1261.45,0.58
2024-02-21 04:00:00,Nexara,Vortheim,128.59,4.18,465.59,0.38
2024-03-25 10:00:00,Irondale,Vortheim,17.85,7.61,267.32,0.541
2024-05-30 02:00:00,Irondale,Stormhaven,342.83,14.49,1147.27,0.618
2024-05-10 10:00:00,Silverpeak,Irondale,175.23,4.24,536.33,0.504
2024-02-22 00:00:00,Crystalport,Vortheim,20.74,5.01,169.81,0.322
2024-03-05 14:00:00,Vortheim,Nexara,159.2,4.13,491.42,0.655
2024-01-06 02:00:00,Crystalport,Silverpeak,374.58,6.99,1079.83,0.332
2024-01-29 10:00:00,Stormhaven,Nexara,124.0,20.0,835.57,0.562
2024-03-03 16:00:00,Shadowfen,Silverpeak,310.85,5.16,857.52,0.444
2024-06-03 20:00:00,Crystalport,Nexara,499.9,7.24,449.95,0.773
2024-03-16 16:00:00,Brightwater,Shadowfen,393.86,4.74,1200.47,0.601
2024-05-07 04:00:00,Shadowfen,Silverpeak,458.16,5.33,1196.38,0.331
2024-03-24 08:00:00,Irondale,Vortheim,461.06,8.17,1220.64,0.596
2024-02-23 20:00:00,Nexara,Shadowfen,412.48,16.9,1556.19,0.433
2024-01-25 14:00:00,Vortheim,Crystalport,237.11,5.73,700.52,0.508
2024-01-25 22:00:00,Brightwater,Silverpeak,450.03,9.37,1257.11,0.324
2024-04-02 06:00:00,Stormhaven,Brightwater,252.05,5.47,810.91,0.5
2024-05-29 16:00:00,Nexara,Shadowfen,407.5,18.48,1363.67,0.677
2024-05-13 12:00:00,Stormhaven,Shadowfen,269.62,8.41,837.33,0.347
2024-04-19 22:00:00,Brightwater,Vortheim,182.34,14.09,888.51,0.616
2024-01-17 12:00:00,Crystalport,Stormhaven,405.21,18.31,1483.7,0.64
2024-05-17 20:00:00,Irondale,Nexara,136.39,13.09,614.93,0.433
2024-03-22 22:00:00,Vortheim,Nexara,185.4,4.78,568.92,0.355
2024-04-30 16:00:00,Irondale,Stormhaven,480.68,14.05,1440.8,0.632
2024-01-20 22:00:00,Brightwater,Stormhaven,414.7,5.68,1114.91,0.609
2024-05-01 08:00:00,Nexara,Irondale,221.18,13.14,774.1,0.524
2024-05-19 06:00:00,Nexara,Silverpeak,148.15,12.16,712.25,0.649
2024-05-05 04:00:00,Stormhaven,Shadowfen,241.71,8.44,730.14,0.32
2024-01-10 18:00:00,Irondale,Nexara,449.43,11.74,1391.28,0.369
2024-04-15 22:00:00,Crystalport,Silverpeak,25.92,8.13,269.84,0.688
2024-05-23 18:00:00,Vortheim,Shadowfen,263.11,12.04,1008.72,0.342
2024-05-25 06:00:00,Stormhaven,Brightwater,153.3,5.57,538.56,0.441
2024-05-22 22:00:00,Stormhaven,Nexara,139.26,23.17,833.07,0.542
2024-06-15 14:00:00,Vortheim,Stormhaven,342.68,23.72,702.14,0.678
2024-06-11 04:00:00,Nexara,Shadowfen,322.1,35.34,1989.51,0.794
2024-01-02 08:00:00,Brightwater,Nexara,315.42,16.51,1244.96,0.424
2024-02-13 10:00:00,Crystalport,Nexara,341.29,7.26,1146.76,0.49
2024-05-06 04:00:00,Vortheim,Silverpeak,293.16,13.04,1058.16,0.329
2024-03-28 10:00:00,Irondale,Silverpeak,278.18,4.53,884.52,0.489
2024-01-02 22:00:00,Irondale,Silverpeak,117.04,5.77,410.62,0.43
2024-01-20 10:00:00,Brightwater,Shadowfen,379.31,4.35,1135.28,0.608
2024-05-17 14:00:00,Shadowfen,Stormhaven,65.42,7.8,338.56,0.459
2024-03-09 06:00:00,Shadowfen,Stormhaven,446.69,7.43,1188.64,0.522
2024-02-27 14:00:00,Irondale,Shadowfen,449.71,9.51,1356.75,0.486
2024-05-11 20:00:00,Brightwater,Shadowfen,233.6,5.0,764.88,0.637
2024-03-04 14:00:00,Vortheim,Brightwater,146.27,15.56,745.91,0.523
2024-05-25 20:00:00,Brightwater,Silverpeak,119.89,9.33,459.58,0.524
2024-01-21 16:00:00,Brightwater,Shadowfen,295.17,5.6,823.05,0.424
2024-03-03 12:00:00,Silverpeak,Shadowfen,411.18,4.52,1264.46,0.688
2024-05-05 08:00:00,Crystalport,Nexara,261.58,9.25,879.68,0.476
2024-03-25 20:00:00,Silverpeak,Brightwater,242.34,8.37,761.65,0.316
2024-05-26 06:00:00,Brightwater,Nexara,35.42,20.22,640.61,0.43
2024-06-12 12:00:00,Nexara,Brightwater,173.0,30.28,1633.38,0.602
2024-03-11 06:00:00,Vortheim,Nexara,84.2,5.2,333.99,0.533
2024-02-16 00:00:00,Crystalport,Stormhaven,45.81,20.27,552.73,0.376
2024-03-06 18:00:00,Silverpeak,Vortheim,112.21,12.81,532.9,0.519
2024-04-23 18:00:00,Stormhaven,Shadowfen,211.85,6.56,793.03,0.384
2024-05-30 00:00:00,Vortheim,Irondale,347.74,7.2,1163.26,0.514
2024-01-12 22:00:00,Shadowfen,Irondale,422.5,8.94,1165.73,0.381
2024-01-19 08:00:00,Shadowfen,Silverpeak,54.83,4.53,281.86,0.352
2024-03-09 02:00:00,Silverpeak,Stormhaven,71.87,12.87,483.18,0.484
2024-05-16 12:00:00,Shadowfen,Stormhaven,71.1,8.85,384.27,0.697
2024-03-30 04:00:00,Vortheim,Brightwater,384.29,18.9,1389.63,0.509
